tweet_id,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,sentiment_result,airline
5.7e+17,0.678,NaN,NaN,NaN,Silvanabfer,NaN,0,@VirginAmerica Have a great week 🌞✈,NaN,2/23/2015 6:51,NaN,NaN,positive,Virgin America
5.7e+17,0.3482,NaN,0,NaN,AdamJdubs,NaN,0,@VirginAmerica come back to #PHL already. We need you to take us out of this horrible cold. #pleasecomeback http://t.co/gLXFwP6nQH,NaN,2/23/2015 6:07,Earth,Eastern Time (US & Canada),positive,Virgin America
5.7e+17,1,Late Flight,1,NaN,nicholas_v,NaN,0,"@VirginAmerica should I be concerned that I am about to fly on a plane that needs to be delayed due to a ""tech stop""?","[26.074379, -80.1416831]",2/23/2015 5:15,NaN,Eastern Time (US & Canada),negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,tstashajones,NaN,0,"@VirginAmerica is the best airline I have flown on.Easy to change your reservation,helpful representatives &amp; a comfortable flying experience",NaN,2/23/2015 3:01,"Halifax, Nova Scotia, Canada",Eastern Time (US & Canada),positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,SkateMamas,NaN,0,@VirginAmerica and again! Another rep kicked butt! Naelah represents your team so beautifully!! Thank you!!!,NaN,2/23/2015 0:35,"Los Angeles, CA",NaN,positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,dngoo,NaN,0,@VirginAmerica your beautiful front-end design is down right now; but it was cool to still book my ticket b/c all your back-end was secure.,NaN,2/23/2015 0:21,"Near a park, water, or lights",Pacific Time (US & Canada),positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,SamBrittenham,NaN,0,"@VirginAmerica Love the team running Gate E9 at LAS tonight. Waited for a delayed flight, and they kept things entertaining",NaN,2/23/2015 0:06,USA,Eastern Time (US & Canada),positive,Virgin America
5.7e+17,0.6832,Customer Service Issue,0.3773,NaN,usagibrian,NaN,0,@VirginAmerica Use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,NaN,2/22/2015 22:39,San Francisco CA,Pacific Time (US & Canada),negative,Virgin America
5.7e+17,1,Flight Booking Problems,0.6767,NaN,usagibrian,NaN,0,"@VirginAmerica And now the flight Flight Booking Problems site is totally down. Folks, what is the problem?",NaN,2/22/2015 22:11,San Francisco CA,Pacific Time (US & Canada),negative,Virgin America
5.7e+17,1,Customer Service Issue,0.6527,NaN,KindofLuke,NaN,0,@VirginAmerica I like the customer service but a 40 min delay just for connecting passengers seems too long. VA370,NaN,2/22/2015 21:56,NaN,NaN,negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,ptbrodie,NaN,0,@VirginAmerica thanks to your outstanding NYC-JFK crew who moved mountains to get me home to San Francisco tonight!,NaN,2/22/2015 20:23,San Francisco,NaN,positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,cheryleng,NaN,0,@VirginAmerica you have the absolute best team and customer service ever.  Every time I fly with you I'm delighted.  Thank you!,"[33.9469039, -118.40716847]",2/22/2015 17:48,NaN,Pacific Time (US & Canada),positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,HishamSharaby,NaN,0,"@VirginAmerica Do you provide complimentary upgrades to first class, if there are available seats?",NaN,2/22/2015 17:45,New York,Eastern Time (US & Canada),neutral,Virgin America
5.7e+17,0.6703,Customer Service Issue,0.6703,NaN,ChrisFordisHere,NaN,0,@VirginAmerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. Im calling intern. Help!!,"[51.04345575, -114.06071363]",2/22/2015 17:14,NYC,Tehran,negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,JKF1897,NaN,0,@VirginAmerica completely awesome experience last month BOS-LAS nonstop. Thanks for such an awesome flight and depart time. #VAbeatsJblue,NaN,2/22/2015 16:18,NaN,NaN,positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,F6x,NaN,0,@VirginAmerica How can I watch the #Oscars2015 on my JFK-&gt;SFO flight?,"[40.64662464, -73.77090177]",2/22/2015 16:05,"San Francisco, CA",Pacific Time (US & Canada),neutral,Virgin America
5.7e+17,0.6535,NaN,0,NaN,lawyang588,NaN,0,@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?,NaN,2/22/2015 15:41,NaN,NaN,neutral,Virgin America
5.7e+17,1,Customer Service Issue,0.6448,NaN,melokudo,NaN,0,@VirginAmerica you are failing your customers because your check in process does not link to TSA pre-check.,NaN,2/22/2015 15:40,NaN,Eastern Time (US & Canada),negative,Virgin America
5.7e+17,1,Can't Tell,1,NaN,ChrysiChrysic,NaN,0,@VirginAmerica @FiDiFamilies us too! Terrible airline! Just gave us a hotel hotline number and said sorry,NaN,2/22/2015 15:06,NaN,NaN,negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,nikkisixxfan93,NaN,0,@VirginAmerica has flight number 276 from SFO to Cabo San Lucas arrived yet?,NaN,2/22/2015 15:03,"Sacramento,California",Pacific Time (US & Canada),neutral,Virgin America
5.7e+17,1,Cancelled Flight,0.6875,NaN,ChrysiChrysic,NaN,0,@VirginAmerica @ChrysiChrysic your assistance yesterday when u Cancelled Flightled our flight was to give us a hotel hotline  Shame on you!,NaN,2/22/2015 15:02,NaN,NaN,negative,Virgin America
5.7e+17,1,Late Flight,1,NaN,MOCBlogger,NaN,0,@VirginAmerica Another delayed flight? #likingyoulessandless,NaN,2/22/2015 14:49,San Diego,Alaska,negative,Virgin America
5.7e+17,1,Customer Service Issue,1,NaN,tfaz,NaN,0,@VirginAmerica I need to register a service dog for a first class ticket from SFO &gt; Dulles. The phone queue is an hour or longer. Pls advise,NaN,2/22/2015 14:39,"Oakland, California",Pacific Time (US & Canada),negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,lisaptv,NaN,1,@virginamerica you ROCK for making it so I can watch #Oscars on my flight!! #redcarpet #oscars #oscars2015,NaN,2/22/2015 14:32,NaN,Mountain Time (US & Canada),positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,dropapp,NaN,0,"@VirginAmerica, @reallytallchris dropped a track on you... https://t.co/zv2pt6TRK9",NaN,2/22/2015 14:31,NaN,NaN,neutral,Virgin America
5.7e+17,0.7011,NaN,NaN,NaN,HollywoodHotMom,NaN,0,@VirginAmerica always!!! Xoxo,NaN,2/22/2015 14:09,All Over!,Pacific Time (US & Canada),positive,Virgin America
5.7e+17,1,Flight Booking Problems,1,NaN,GoShar2012,NaN,0,@VirginAmerica why can't we book seats on your flights when we buy them or even during check in? Creates so much anxiety! #frustrated,NaN,2/22/2015 14:07,"Providence, RI",Eastern Time (US & Canada),negative,Virgin America
5.7e+17,0.6543,Flight Attendant Complaints,0.3562,NaN,MOCBlogger,NaN,0,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,NaN,2/22/2015 14:03,San Diego,Alaska,negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,SkateMamas,NaN,0,@VirginAmerica best customer service rep in the world! #irmafromDallas takes the cake!!!,NaN,2/22/2015 13:55,"Los Angeles, CA",NaN,positive,Virgin America
5.7e+17,0.355,NaN,0,NaN,FiDiFamilies,NaN,0,@VirginAmerica Can you find us a flt out of LAX that is sooner than midnight on Monday? That would be great customer service 😃,NaN,2/22/2015 13:49,New York City ,Eastern Time (US & Canada),neutral,Virgin America
5.7e+17,0.6889,Late Flight,0.6889,NaN,jarrydosborne,NaN,0,@VirginAmerica please provide status for flight 769.  I cant imagine it's on time as the Web indicates  dude to weather here and/or Dallas,NaN,2/22/2015 13:47,New York,Eastern Time (US & Canada),negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,HollywoodHotMom,NaN,0,@VirginAmerica you have amazing staff &amp; super helpful as I just ran the @WaltDisneyWorld #PrincessHalf they have spoiled me with comfort!!!,NaN,2/22/2015 13:45,All Over!,Pacific Time (US & Canada),positive,Virgin America
5.7e+17,1,Cancelled Flight,1,NaN,mlorenzen,NaN,0,"@VirginAmerica I paid the premium to fly you across the country, you Cancelled Flight my flight and offer no check fee or upgrade love? Sad face :(",NaN,2/22/2015 13:29,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada),negative,Virgin America
5.7e+17,0.679,Flight Booking Problems,0.3684,NaN,Tyler_Starrine,NaN,0,@VirginAmerica question: is it not possible to book a seat for an infant under 2? It's not giving me the option but we want a seat for him.,NaN,2/22/2015 13:23,Los Angeles,Pacific Time (US & Canada),negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,jessicajaymes,NaN,2,Always have it together!!! You're welcome! RT @VirginAmerica: @jessicajaymes You're so welcome.,"[33.94652852, -118.40766257]",2/22/2015 12:49,"hollywood, california",Pacific Time (US & Canada),positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,livingfitly,NaN,0,@virginamerica #flight home to #dc #sunset #globe in' #backtowinter back to #work! #refreshed http://t.co/VX9vBCTdLf,NaN,2/22/2015 12:35,"Washington, DC",Eastern Time (US & Canada),positive,Virgin America
5.7e+17,1,Damaged Luggage,0.6501,NaN,khartline,NaN,0,.@VirginAmerica I don't understand why you need a DM to give me an answer on if you have a damaged luggage policy.,NaN,2/22/2015 12:34,Las Vegas,Pacific Time (US & Canada),negative,Virgin America
5.7e+17,1,Damaged Luggage,1,NaN,khartline,NaN,0,.@VirginAmerica does that mean you don't have a policy for destroyed luggage?,NaN,2/22/2015 12:27,Las Vegas,Pacific Time (US & Canada),negative,Virgin America
5.7e+17,1,NaN,NaN,NaN,MACRoxburgh,NaN,0,@VirginAmerica is there special assistance if I travel alone w/2 kids and 1 infant? Priority boarding?,NaN,2/22/2015 11:56,NaN,Atlantic Time (Canada),neutral,Virgin America
5.7e+17,1,NaN,NaN,NaN,paulnakada,NaN,0,@VirginAmerica thank you for checking in. tickets are purchased and customer is happy ;-),NaN,2/22/2015 11:33,San Francisco,Pacific Time (US & Canada),positive,Virgin America
5.7e+17,1,NaN,NaN,NaN,wildcatdad,NaN,0,@VirginAmerica is your website ever coming back online?,NaN,2/22/2015 11:13,NaN,NaN,neutral,Virgin America
5.7e+17,0.6732,NaN,0,NaN,RheaThurman1,NaN,0,"@VirginAmerica  - Is Flight 713 from Love Field to SFO definitely Cancelled Flightled for Monday, February 23?",NaN,2/22/2015 11:10,NaN,NaN,neutral,Virgin America
5.7e+17,1,NaN,NaN,NaN,Osiris91780,NaN,0,@VirginAmerica Is flight 0769 out of LGA to DFW on time?,NaN,2/22/2015 11:10,NaN,NaN,neutral,Virgin America
5.7e+17,1,NaN,NaN,NaN,HeatherWhoo,NaN,0,@VirginAmerica my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,NaN,2/22/2015 11:10,NaN,NaN,neutral,Virgin America
5.7e+17,1,Customer Service Issue,0.6983,NaN,paulnakada,NaN,0,@VirginAmerica having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,NaN,2/22/2015 11:02,San Francisco,Pacific Time (US & Canada),negative,Virgin America
5.7e+17,0.6593,Cancelled Flight,0.6593,NaN,RampantSmashing,NaN,0,@VirginAmerica How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,NaN,2/22/2015 11:01,CA,NaN,negative,Virgin America
5.7e+17,1,Flight Booking Problems,0.6556,NaN,intlwriter,NaN,0,"@VirginAmerica I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",NaN,2/22/2015 10:38,@ the moment in New Delhi,Pacific Time (US & Canada),negative,Virgin America
5.7e+17,1,Late Flight,0.3571,NaN,finslippy,NaN,0,"@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",NaN,2/22/2015 10:30,Brooklyn,Eastern Time (US & Canada),negative,Virgin America
5.7e+17,1,Cancelled Flight,1,NaN,finslippy,NaN,0,"@VirginAmerica our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",NaN,2/22/2015 10:29,Brooklyn,Eastern Time (US & Canada),negative,Virgin America
5.7e+17,1,Bad Flight,1,NaN,Gr8Fratsby,NaN,0,@virginamerica why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,NaN,2/22/2015 10:19,"Washington, DC",Eastern Time (US & Canada),negative,Virgin America
5.7e+17,0.6517,Customer Service Issue,0.3371,NaN,sbaaronson,NaN,0,@VirginAmerica is the website down?,NaN,2/22/2015 8:56,Los Angeles,NaN,negative,Virgin America
5.7e+17,0.68,Customer Service Issue,0.35,NaN,jonesbasf,NaN,0,@VirginAmerica - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,NaN,2/22/2015 8:53,NaN,NaN,negative,Virgin America
5.69e+17,1,Customer Service Issue,0.7002,NaN,Gr8Fratsby,NaN,0,@VirginAmerica I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,NaN,2/22/2015 5:51,"Washington, DC",Eastern Time (US & Canada),negative,Virgin America
5.69e+17,1,NaN,NaN,NaN,NewsSWA,NaN,0,@VirginAmerica Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,NaN,2/22/2015 5:02,FL410,Sydney,neutral,Virgin America
5.69e+17,1,Customer Service Issue,1,NaN,CSHangover,NaN,0,@VirginAmerica Is it normal to receive no reply from Central Baggage #baggageissues #smh,NaN,2/22/2015 4:43,Tokyo,Irkutsk,negative,Virgin America
5.69e+17,1,longlines,0.6818,NaN,girlphotophilly,NaN,0,@VirginAmerica at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,NaN,2/22/2015 3:39,"Philadelphia, Pa",Eastern Time (US & Canada),negative,Virgin America
5.69e+17,1,NaN,NaN,NaN,NewsSWA,NaN,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,NaN,2/22/2015 3:32,FL410,Sydney,neutral,Virgin America
5.69e+17,1,NaN,NaN,NaN,NewsSWA,NaN,0,"@VirginAmerica Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",NaN,2/22/2015 3:02,FL410,Sydney,neutral,Virgin America
5.69e+17,1,NaN,NaN,NaN,Graemelodge5545,NaN,0,@VirginAmerica Lister to my show my on Monday 1230 130,NaN,2/22/2015 2:42,NaN,NaN,neutral,Virgin America
5.69e+17,1,NaN,NaN,NaN,NewsSWA,NaN,0,@VirginAmerica to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,NaN,2/22/2015 1:32,FL410,Sydney,neutral,Virgin America
5.69e+17,1,Can't Tell,0.663,NaN,Boards707,NaN,0,"@VirginAmerica congrats, you just got all my business from EWR to SFO/LAX. Fuck you @united fl1289 SFO/EWR was the clincher...",NaN,2/21/2015 21:32,"Belmar, NJ",Eastern Time (US & Canada),negative,Virgin America
5.69e+17,1,Customer Service Issue,0.6777,NaN,MikeWiener,NaN,0,@VirginAmerica  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,NaN,2/21/2015 21:28,NaN,Eastern Time (US & Canada),negative,Virgin America
5.69e+17,0.6816,NaN,0,NaN,khartline,NaN,0,@VirginAmerica I'd love to know what your policy is for damaged luggage.,NaN,2/21/2015 20:41,Las Vegas,Pacific Time (US & Canada),neutral,Virgin America
5.69e+17,1,NaN,NaN,NaN,simpasmore,NaN,0,@VirginAmerica Thank you for the follow,NaN,2/21/2015 20:33,Barbados ,Eastern Time (US & Canada),positive,Virgin America
5.69e+17,1,Customer Service Issue,1,NaN,ChrysiChrysic,NaN,0,@VirginAmerica - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,NaN,2/21/2015 20:21,NaN,NaN,negative,Virgin America
5.69e+17,1,Cancelled Flight,0.3709,NaN,ChrysiChrysic,NaN,0,@VirginAmerica shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,NaN,2/21/2015 20:11,NaN,NaN,negative,Virgin America
5.69e+17,0.6701,NaN,0,NaN,TTINAC11,NaN,0,@VirginAmerica @TTINAC11 I DM you,NaN,2/21/2015 18:35,"Las Vegas, NV",Mountain Time (US & Canada),neutral,Virgin America
5.69e+17,0.6942,NaN,0,NaN,elaurawrr,NaN,0,@VirginAmerica can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,NaN,2/21/2015 18:29,NaN,Arizona,neutral,Virgin America
5.69e+17,1,Customer Service Issue,0.7148,NaN,joyabsalon,NaN,0,@VirginAmerica too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,NaN,2/21/2015 18:29,Northern Virginia,Eastern Time (US & Canada),negative,Virgin America
5.69e+17,0.6791,Cancelled Flight,0.6791,NaN,meladorri,NaN,0,@VirginAmerica Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,NaN,2/21/2015 18:11,"Boston, MA",Central Time (US & Canada),negative,Virgin America
5.69e+17,0.3579,NaN,0,NaN,miaerolinea,NaN,0,😎 RT @VirginAmerica: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,NaN,2/21/2015 18:09,Worldwide,Caracas,positive,Virgin America
5.69e+17,1,NaN,NaN,NaN,archiegips,NaN,0,@VirginAmerica Only way to fly! #Elevate #Gold,NaN,2/21/2015 18:02,LaLa Land,Pacific Time (US & Canada),positive,Virgin America
5.69e+17,0.653,NaN,NaN,NaN,obiwantoby,NaN,0,@VirginAmerica If only you guys had flights from CMH.,NaN,2/21/2015 17:43,NaN,Quito,neutral,Virgin America
5.69e+17,1,Can't Tell,0.648,NaN,MarwaYousofzoy,NaN,0,"@VirginAmerica a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",NaN,2/21/2015 17:41,NaN,NaN,negative,Virgin America
5.69e+17,1,Flight Attendant Complaints,0.6729,NaN,TTINAC11,NaN,0,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,NaN,2/21/2015 17:40,"Las Vegas, NV",Mountain Time (US & Canada),negative,Virgin America
5.69e+17,0.6743,NaN,0,NaN,TheNotoriousLEX,NaN,0,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,NaN,2/21/2015 17:18,Chicago ,Central Time (US & Canada),neutral,Virgin America
5.69e+17,0.6783,NaN,NaN,NaN,advertisingdiva,NaN,0,@VirginAmerica you will match my #AmericanAirlines status? Cool!,"[38.9128188, -77.00798226]",2/21/2015 17:15,DC - LA - Venice Beach,Eastern Time (US & Canada),positive,Virgin America
5.69e+17,0.6863,NaN,NaN,NaN,Floxie10,NaN,0,“@VirginAmerica:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,NaN,2/21/2015 17:14,Argentina,NaN,neutral,Virgin America
5.69e+17,1,Flight Booking Problems,0.6705,NaN,alexrkonrad,NaN,0,@VirginAmerica trying to book a flight with you guys and your website won't let me... about to lose my business,NaN,2/21/2015 17:13,"New York, NY",Eastern Time (US & Canada),negative,Virgin America
5.69e+17,1,Can't Tell,1,NaN,MarwaYousofzoy,NaN,0,@VirginAmerica you suck!,NaN,2/21/2015 17:13,NaN,NaN,negative,Virgin America
5.69e+17,1,NaN,NaN,NaN,lexiesalas,NaN,0,@VirginAmerica thanks!,NaN,2/21/2015 16:50,BAYAREA✈️NYC,Pacific Time (US & Canada),positive,Virgin America
5.69e+17,1,Flight Booking Problems,0.6648,NaN,MaximWheatley,NaN,0,@VirginAmerica Just DM'd. Same issue persisting.,NaN,2/21/2015 16:19,"Washington, DC",Atlantic Time (Canada),negative,Virgin America
5.69e+17,1,Cancelled Flight,1,NaN,FiDiFamilies,NaN,0,@VirginAmerica Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,NaN,2/21/2015 15:47,New York City ,Eastern Time (US & Canada),negative,Virgin America
5.69e+17,1,Flight Booking Problems,1,NaN,lexiesalas,NaN,0,@VirginAmerica trying to book a flight &amp; your site is down 😁,NaN,2/21/2015 15:29,BAYAREA✈️NYC,Pacific Time (US & Canada),negative,Virgin America
